file_name	gene_id
3292-75_1_one.out.merged.h.tsv	ENSG00000117091
3293-2_4_one.out.merged.h.tsv	ENSG00000073754
3294-55_2_one.out.merged.h.tsv	ENSG00000136698
3296-92_2_one.out.merged.h.tsv	ENSG00000184144
3298-52_2_one.out.merged.h.tsv	ENSG00000144619
3299-29_2_one.out.merged.h.tsv	ENSG00000149972
3302-58_1_one.out.merged.h.tsv	ENSG00000077984
3303-23_2_one.out.merged.h.tsv	ENSG00000175315
3305-6_1_one.out.merged.h.tsv	ENSG00000128917
3310-62_1_one.out.merged.h.tsv	ENSG00000143226
3310-62_1_one.out.merged.h.tsv	ENSG00000072694
3311-27_1_one.out.merged.h.tsv	ENSG00000162747
3312-64_1_one.out.merged.h.tsv	ENSG00000150337
3313-21_2_one.out.merged.h.tsv	ENSG00000160339
3314-74_2_one.out.merged.h.tsv	ENSG00000151892
3315-15_1_one.out.merged.h.tsv	ENSG00000213420
3316-58_1_one.out.merged.h.tsv	ENSG00000099937
3317-33_1_one.out.merged.h.tsv	ENSG00000115317
3320-49_2_one.out.merged.h.tsv	ENSG00000163453
3321-2_2_one.out.merged.h.tsv	ENSG00000162892
3322-52_2_one.out.merged.h.tsv	ENSG00000139263
3323-37_1_one.out.merged.h.tsv	ENSG00000157193
3324-51_1_one.out.merged.h.tsv	ENSG00000122224
3325-2_2_one.out.merged.h.tsv	ENSG00000132561
3326-58_2_one.out.merged.h.tsv	ENSG00000182985
3327-27_1_one.out.merged.h.tsv	ENSG00000074527
3329-14_2_one.out.merged.h.tsv	ENSG00000008438
3331-8_1_one.out.merged.h.tsv	ENSG00000174136
3332-57_1_one.out.merged.h.tsv	ENSG00000168509
3336-50_1_one.out.merged.h.tsv	ENSG00000003436
3339-33_1_one.out.merged.h.tsv	ENSG00000186340
3340-53_1_one.out.merged.h.tsv	ENSG00000113296
3341-33_4_one.out.merged.h.tsv	ENSG00000097007
3343-1_4_one.out.merged.h.tsv	ENSG00000243989
3344-60_4_one.out.merged.h.tsv	ENSG00000117601
3346-72_2_one.out.merged.h.tsv	ENSG00000178999
3347-9_2_one.out.merged.h.tsv	ENSG00000173020
3348-49_2_one.out.merged.h.tsv	ENSG00000168487
3350-53_2_one.out.merged.h.tsv	ENSG00000070808
3351-1_1_one.out.merged.h.tsv	ENSG00000058404
3352-80_3_one.out.merged.h.tsv	ENSG00000131686
3356-50_1_one.out.merged.h.tsv	ENSG00000168748
3357-67_2_one.out.merged.h.tsv	ENSG00000123374
3357-67_2_one.out.merged.h.tsv	ENSG00000145386
3358-51_2_one.out.merged.h.tsv	ENSG00000164885
3358-51_2_one.out.merged.h.tsv	ENSG00000176749
3359-11_2_one.out.merged.h.tsv	ENSG00000132964
3359-11_2_one.out.merged.h.tsv	ENSG00000112237
3360-50_4_one.out.merged.h.tsv	ENSG00000183765
3361-26_2_one.out.merged.h.tsv	ENSG00000116031
3362-61_2_one.out.merged.h.tsv	ENSG00000101938
3363-31_4_one.out.merged.h.tsv	ENSG00000103653
3364-76_2_one.out.merged.h.tsv	ENSG00000136943
3365-7_2_one.out.merged.h.tsv	ENSG00000104371
3366-51_2_one.out.merged.h.tsv	ENSG00000143369
3367-8_3_one.out.merged.h.tsv	ENSG00000090512
3373-5_2_one.out.merged.h.tsv	ENSG00000100450
3374-49_2_one.out.merged.h.tsv	ENSG00000101336
3376-49_2_one.out.merged.h.tsv	ENSG00000144730
3378-49_2_one.out.merged.h.tsv	ENSG00000169035
3379-29_1_one.out.merged.h.tsv	ENSG00000163558
3381-24_2_one.out.merged.h.tsv	ENSG00000254087
3387-1_2_one.out.merged.h.tsv	ENSG00000077264
3388-58_2_one.out.merged.h.tsv	ENSG00000101349
3389-7_2_one.out.merged.h.tsv	ENSG00000188488
3390-72_2_one.out.merged.h.tsv	ENSG00000121879
3390-72_2_one.out.merged.h.tsv	ENSG00000145675
3391-10_2_one.out.merged.h.tsv	ENSG00000105851
3392-68_2_one.out.merged.h.tsv	ENSG00000142208
3392-68_2_one.out.merged.h.tsv	ENSG00000105221
3392-68_2_one.out.merged.h.tsv	ENSG00000117020
3394-81_2_one.out.merged.h.tsv	ENSG00000166851
3396-54_2_one.out.merged.h.tsv	ENSG00000143839
3397-7_4_one.out.merged.h.tsv	ENSG00000179295
3399-31_2_one.out.merged.h.tsv	ENSG00000136011
3400-49_2_one.out.merged.h.tsv	ENSG00000183735
3401-8_2_one.out.merged.h.tsv	ENSG00000175354
3403-1_2_one.out.merged.h.tsv	ENSG00000197253
3404-51_2_one.out.merged.h.tsv	ENSG00000116176
